username_attempted,password_attempted,ip_address,timestamp,browser,user_agent,session_id,login_status,label
user101,dummy_pw,192.168.1.31,2025-01-03 03:44:39.000000,Edge,Mozilla/5.0 (Edge),e4237982baa54a28,success,normal
user6,dummy_pw,192.168.1.143,2025-01-03 03:50:21.000000,Firefox,Mozilla/5.0 (Firefox),9e43dec195c04c18,success,normal
user32,dummy_pw,192.168.1.188,2025-01-03 03:55:53.000000,Safari,Mozilla/5.0 (Edge),dc1c532bc65e423a,failed,normal
user6,dummy_pw,192.168.1.131,2025-01-03 03:56:24.000000,Firefox,Mozilla/5.0 (Chrome),321564b8bb1045ca,success,normal
user44,dummy_pw,192.168.1.243,2025-01-03 04:05:39.000000,Firefox,Mozilla/5.0 (Firefox),9722113ef7c042c7,success,normal
user34,dummy_pw,192.168.1.59,2025-01-03 04:13:49.000000,Safari,Mozilla/5.0 (Chrome),9fe428badf4544a0,success,normal
user77,dummy_pw,192.168.1.88,2025-01-03 04:14:01.000000,Safari,Mozilla/5.0 (Edge),eda11b64d6ef4ec7,success,normal
user126,dummy_pw,192.168.1.116,2025-01-03 04:15:24.000000,Firefox,Mozilla/5.0 (Safari),410f8afbc65f4db5,success,normal
user146,dummy_pw,192.168.1.23,2025-01-03 04:24:56.000000,Chrome,Mozilla/5.0 (Firefox),b8624d879c3c49e1,success,normal
user109,dummy_pw,192.168.1.18,2025-01-03 04:25:45.000000,Safari,Mozilla/5.0 (Safari),d532a72619b54e89,success,normal
user7,dummy_pw,192.168.1.123,2025-01-03 04:27:56.000000,Edge,Mozilla/5.0 (Firefox),2ac72e6b81144dd8,success,normal
user34,dummy_pw,192.168.1.98,2025-01-03 04:29:24.000000,Firefox,Mozilla/5.0 (Firefox),98d1150a7a334bb9,success,normal
user146,dummy_pw,192.168.1.29,2025-01-03 04:53:35.000000,Edge,Mozilla/5.0 (Edge),3a577246ee6a4db9,success,normal
user107,dummy_pw,192.168.1.154,2025-01-03 05:09:02.000000,Firefox,Mozilla/5.0 (Safari),c4e636aebe4e4985,success,normal
user78,dummy_pw,192.168.1.24,2025-01-03 05:10:07.000000,Edge,Mozilla/5.0 (Safari),5d1ec2dbe024455b,success,normal
user125,dummy_pw,192.168.1.115,2025-01-03 05:12:21.000000,Safari,Mozilla/5.0 (Edge),f8c0a48985d74b70,success,normal
user83,dummy_pw,192.168.1.39,2025-01-03 05:17:41.000000,Chrome,Mozilla/5.0 (Firefox),6a3763442e8c45b3,success,normal
user16,dummy_pw,192.168.1.247,2025-01-03 05:23:31.000000,Chrome,Mozilla/5.0 (Firefox),174b89926dea4b49,success,normal
user68,dummy_pw,192.168.1.125,2025-01-03 05:25:27.000000,Firefox,Mozilla/5.0 (Firefox),99318ae94f24463c,success,normal
user79,guessed_pw,10.0.49.117,2025-01-03 05:30:31.538986,Script/Bot,python-requests/2.31,a485c2ebd1224208,failed,brute_force
user79,guessed_pw,10.0.49.117,2025-01-03 05:30:34.027903,Script/Bot,python-requests/2.31,a485c2ebd1224208,failed,brute_force
user79,guessed_pw,10.0.49.117,2025-01-03 05:30:35.893840,Script/Bot,python-requests/2.31,a485c2ebd1224208,failed,brute_force
user79,guessed_pw,10.0.49.117,2025-01-03 05:30:36.270548,Script/Bot,python-requests/2.31,a485c2ebd1224208,failed,brute_force
user79,guessed_pw,10.0.49.117,2025-01-03 05:30:37.415109,Script/Bot,python-requests/2.31,a485c2ebd1224208,failed,brute_force
user79,guessed_pw,10.0.49.117,2025-01-03 05:30:39.681309,Script/Bot,python-requests/2.31,a485c2ebd1224208,failed,brute_force
user79,guessed_pw,10.0.49.117,2025-01-03 05:30:40.219556,Script/Bot,python-requests/2.31,a485c2ebd1224208,failed,brute_force
user79,guessed_pw,10.0.49.117,2025-01-03 05:30:41.948033,Script/Bot,python-requests/2.31,a485c2ebd1224208,failed,brute_force
user79,guessed_pw,10.0.49.117,2025-01-03 05:30:44.849172,Script/Bot,python-requests/2.31,a485c2ebd1224208,failed,brute_force
user79,guessed_pw,10.0.49.117,2025-01-03 05:30:45.176814,Script/Bot,python-requests/2.31,a485c2ebd1224208,failed,brute_force
user79,guessed_pw,10.0.49.117,2025-01-03 05:30:45.553835,Script/Bot,python-requests/2.31,a485c2ebd1224208,failed,brute_force
user79,guessed_pw,10.0.49.117,2025-01-03 05:30:47.874975,Script/Bot,python-requests/2.31,a485c2ebd1224208,failed,brute_force
user79,guessed_pw,10.0.49.117,2025-01-03 05:30:49.110772,Script/Bot,python-requests/2.31,a485c2ebd1224208,failed,brute_force
user79,guessed_pw,10.0.49.117,2025-01-03 05:30:49.992977,Script/Bot,python-requests/2.31,a485c2ebd1224208,failed,brute_force
user79,guessed_pw,10.0.49.117,2025-01-03 05:30:50.566415,Script/Bot,python-requests/2.31,a485c2ebd1224208,failed,brute_force
user79,guessed_pw,10.0.49.117,2025-01-03 05:30:52.536560,Script/Bot,python-requests/2.31,a485c2ebd1224208,failed,brute_force
user79,guessed_pw,10.0.49.117,2025-01-03 05:30:53.178270,Script/Bot,python-requests/2.31,a485c2ebd1224208,failed,brute_force
user79,guessed_pw,10.0.49.117,2025-01-03 05:30:53.604293,Script/Bot,python-requests/2.31,a485c2ebd1224208,success,brute_force
user79,guessed_pw,10.0.49.117,2025-01-03 05:30:56.397476,Script/Bot,python-requests/2.31,a485c2ebd1224208,failed,brute_force
user79,guessed_pw,10.0.49.117,2025-01-03 05:30:58.259921,Script/Bot,python-requests/2.31,a485c2ebd1224208,failed,brute_force
user92,dummy_pw,192.168.1.9,2025-01-03 05:31:03.000000,Firefox,Mozilla/5.0 (Safari),82a5734c98684c30,failed,normal
user114,dummy_pw,192.168.1.210,2025-01-03 05:36:43.000000,Safari,Mozilla/5.0 (Safari),94c437ed8a624f3a,success,normal
user91,dummy_pw,192.168.1.113,2025-01-03 05:46:19.000000,Edge,Mozilla/5.0 (Chrome),d6ad72976fb44008,success,normal
user126,dummy_pw,192.168.1.106,2025-01-03 05:49:49.000000,Edge,Mozilla/5.0 (Chrome),5451890e04cb4f4c,success,normal
user70,dummy_pw,192.168.1.208,2025-01-03 05:50:57.000000,Safari,Mozilla/5.0 (Safari),efba3dfb48f4458c,success,normal
user98,dummy_pw,192.168.1.176,2025-01-03 06:07:33.000000,Firefox,Mozilla/5.0 (Safari),6fed222f622e4617,failed,normal
user52,dummy_pw,192.168.1.224,2025-01-03 06:11:16.000000,Safari,Mozilla/5.0 (Firefox),2e4f2cf912544756,failed,normal
user49,dummy_pw,192.168.1.66,2025-01-03 06:12:42.000000,Firefox,Mozilla/5.0 (Chrome),74d986f63154493a,failed,normal
user85,dummy_pw,192.168.1.82,2025-01-03 06:22:36.000000,Chrome,Mozilla/5.0 (Edge),e51fb469871747c2,success,normal
user148,dummy_pw,192.168.1.21,2025-01-03 06:41:43.000000,Safari,Mozilla/5.0 (Safari),03021905defe4652,success,normal
user55,dummy_pw,192.168.1.193,2025-01-03 06:44:07.000000,Firefox,Mozilla/5.0 (Safari),643193ef3b25489e,success,normal
user116,dummy_pw,192.168.1.105,2025-01-03 06:53:27.000000,Safari,Mozilla/5.0 (Edge),ed0b7eedb0084d79,success,normal
user123,dummy_pw,192.168.1.48,2025-01-03 07:00:05.000000,Firefox,Mozilla/5.0 (Chrome),8a8a5a0385bb4424,success,normal
user142,dummy_pw,192.168.1.57,2025-01-03 07:03:47.000000,Firefox,Mozilla/5.0 (Firefox),a87fc7c120c240c4,success,normal
user134,dummy_pw,192.168.1.214,2025-01-03 07:08:05.000000,Edge,Mozilla/5.0 (Edge),030059feb0bc43a8,success,normal
user20,dummy_pw,192.168.1.205,2025-01-03 07:08:21.000000,Chrome,Mozilla/5.0 (Safari),5c10eb22553b4d09,success,normal
user12,dummy_pw,192.168.1.101,2025-01-03 07:17:17.000000,Edge,Mozilla/5.0 (Edge),5ae3907244ca4431,success,normal
user117,dummy_pw,192.168.1.215,2025-01-03 07:17:20.000000,Edge,Mozilla/5.0 (Firefox),16ffe9706776407e,success,normal
user33,dummy_pw,192.168.1.224,2025-01-03 07:26:53.000000,Safari,Mozilla/5.0 (Chrome),05bf5cdb38d94fa3,success,normal
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:10.465014,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:13.204154,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:15.438676,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:16.200490,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:17.073537,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:19.417021,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:20.765750,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:23.516936,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:26.085644,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:27.089369,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:29.212563,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:30.080317,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:30.357889,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:31.427403,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:34.403024,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:37.138860,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:38.102453,Script/Bot,python-requests/2.31,833eaa4199634d91,success,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:40.513529,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:42.255506,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:42.573757,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:44.964011,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:47.674226,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:48.708568,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:51.582816,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:53.663498,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:54.974804,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:57.534505,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:59.333230,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:27:59.871029,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:28:01.696204,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:28:03.366932,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user120,guessed_pw,10.0.137.240,2025-01-03 07:28:03.819629,Script/Bot,python-requests/2.31,833eaa4199634d91,failed,brute_force
user22,dummy_pw,192.168.1.139,2025-01-03 07:38:33.000000,Firefox,Mozilla/5.0 (Edge),a884e8110d6c44b2,success,normal
user139,dummy_pw,192.168.1.247,2025-01-03 07:44:06.000000,Chrome,Mozilla/5.0 (Chrome),8cc1464ce8f9406f,success,normal
user82,dummy_pw,192.168.1.20,2025-01-03 07:46:25.000000,Safari,Mozilla/5.0 (Safari),4cd7cce7d6b8478a,success,normal
user52,dummy_pw,192.168.1.228,2025-01-03 07:47:47.000000,Firefox,Mozilla/5.0 (Chrome),55c2dd63923a49f2,failed,normal
user112,dummy_pw,192.168.1.211,2025-01-03 08:04:52.000000,Chrome,Mozilla/5.0 (Firefox),8948ae9ea7274c1b,success,normal
user85,dummy_pw,192.168.1.22,2025-01-03 08:05:30.000000,Safari,Mozilla/5.0 (Edge),7d923b7bb4fc4a92,success,normal
user63,dummy_pw,192.168.1.77,2025-01-03 08:08:00.000000,Safari,Mozilla/5.0 (Safari),f32debdb42574ea9,success,normal
user102,dummy_pw,192.168.1.22,2025-01-03 08:19:10.000000,Edge,Mozilla/5.0 (Safari),25818aa9e1e34ab9,failed,normal
user148,dummy_pw,192.168.1.196,2025-01-03 08:24:07.000000,Firefox,Mozilla/5.0 (Firefox),89afcf2a2e1646d3,success,normal
user147,dummy_pw,192.168.1.50,2025-01-03 08:27:55.000000,Edge,Mozilla/5.0 (Safari),21d79c2ee7d54364,success,normal
user130,dummy_pw,192.168.1.128,2025-01-03 08:33:18.000000,Safari,Mozilla/5.0 (Safari),388941bd3afa4196,success,normal
user21,dummy_pw,192.168.1.221,2025-01-03 08:36:12.000000,Chrome,Mozilla/5.0 (Chrome),b5cc075ca3764a1a,success,normal
user7,dummy_pw,192.168.1.129,2025-01-03 08:43:29.000000,Edge,Mozilla/5.0 (Edge),d17454cdb9d749e3,failed,normal
user114,dummy_pw,192.168.1.67,2025-01-03 08:45:59.000000,Safari,Mozilla/5.0 (Firefox),294e21e5be1644a9,success,normal
user38,dummy_pw,192.168.1.178,2025-01-03 08:46:21.000000,Chrome,Mozilla/5.0 (Chrome),69ba47d9c7fe4d8e,success,normal
user67,dummy_pw,192.168.1.184,2025-01-03 08:46:37.000000,Edge,Mozilla/5.0 (Firefox),2b37d22481f74ab5,success,normal
user108,dummy_pw,192.168.1.151,2025-01-03 08:52:06.000000,Edge,Mozilla/5.0 (Edge),4d00a7ca72d3471c,success,normal
user64,dummy_pw,192.168.1.172,2025-01-03 08:53:06.000000,Edge,Mozilla/5.0 (Firefox),4c65378cb2ac46cb,success,normal
user1,dummy_pw,192.168.1.224,2025-01-03 08:53:21.000000,Safari,Mozilla/5.0 (Safari),58f7e4043e414dec,success,normal
user44,dummy_pw,192.168.1.23,2025-01-03 08:58:33.000000,Edge,Mozilla/5.0 (Edge),ab97b10e4fbc4eab,success,normal
user68,dummy_pw,192.168.1.22,2025-01-03 09:05:27.000000,Firefox,Mozilla/5.0 (Firefox),166711b9eb3d4519,success,normal
user150,dummy_pw,192.168.1.99,2025-01-03 09:06:31.000000,Chrome,Mozilla/5.0 (Edge),4cf699b2468f411a,success,normal
user110,dummy_pw,192.168.1.96,2025-01-03 09:10:13.000000,Chrome,Mozilla/5.0 (Edge),b7bcbddac3f44a90,success,normal
user143,dummy_pw,192.168.1.185,2025-01-03 09:11:45.000000,Safari,Mozilla/5.0 (Firefox),07e17268a8324e6e,success,normal
user13,dummy_pw,192.168.1.29,2025-01-03 09:12:11.000000,Chrome,Mozilla/5.0 (Chrome),a3770d609a154334,success,normal
user26,dummy_pw,192.168.1.135,2025-01-03 09:14:25.000000,Edge,Mozilla/5.0 (Firefox),f49e7665b1164298,success,normal
user55,dummy_pw,192.168.1.86,2025-01-03 09:18:09.000000,Edge,Mozilla/5.0 (Edge),a4fac1cf852d4459,success,normal
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:10.684465,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:12.166885,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:14.882074,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:17.292024,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:18.533350,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:21.100788,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:22.097058,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:24.029223,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:25.728110,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:29:26.368039,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:26.419116,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:29:28.494000,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:29:29.028193,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:29.152307,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:29.803820,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:29:32.012325,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:32.786385,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:34.220873,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:29:34.299909,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:34.995308,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:29:36.083518,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:37.058857,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:37.673101,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:29:38.041907,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:29:40.185793,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:40.604405,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:41.144577,Script/Bot,python-requests/2.31,e73404016dd84dd1,success,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:29:41.820865,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:43.951570,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:29:44.387649,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:29:44.751478,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:46.805379,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:29:47.410766,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:47.442328,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:29:48.068031,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:49.171536,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:29:49.442670,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:29:50.639426,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:51.183819,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:29:52.322341,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:53.892556,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:29:53.961167,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:29:54.674260,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:56.204209,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:29:56.981620,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:29:58.271495,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:29:59.624461,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:30:00.511418,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:30:01.659734,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:30:01.742369,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:30:03.200881,Script/Bot,python-requests/2.31,e73404016dd84dd1,success,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:30:03.861611,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:30:04.329945,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:30:05.299304,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:30:05.568732,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:30:06.385753,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user121,guessed_pw,10.0.63.168,2025-01-03 09:30:06.835226,Script/Bot,python-requests/2.31,0272c38bbcec4bf7,success,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:30:07.499579,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:30:08.245998,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:30:10.633591,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user84,guessed_pw,10.0.248.152,2025-01-03 09:30:11.381595,Script/Bot,python-requests/2.31,e73404016dd84dd1,failed,brute_force
user64,dummy_pw,192.168.1.28,2025-01-03 09:33:52.000000,Edge,Mozilla/5.0 (Safari),dc6996035ba8468d,failed,normal
user82,dummy_pw,192.168.1.90,2025-01-03 09:37:50.000000,Chrome,Mozilla/5.0 (Edge),012f08d093194199,success,normal
user54,dummy_pw,192.168.1.70,2025-01-03 09:48:02.000000,Chrome,Mozilla/5.0 (Firefox),fd976cc6ce074407,success,normal
user68,dummy_pw,192.168.1.222,2025-01-03 09:50:20.000000,Safari,Mozilla/5.0 (Edge),51b23fb622864978,success,normal
user61,dummy_pw,192.168.1.81,2025-01-03 09:59:29.000000,Firefox,Mozilla/5.0 (Firefox),973b535c2ecf495c,success,normal
user13,dummy_pw,192.168.1.22,2025-01-03 10:04:36.000000,Edge,Mozilla/5.0 (Safari),304c5548c65947b2,success,normal
user107,dummy_pw,192.168.1.193,2025-01-03 10:05:48.000000,Edge,Mozilla/5.0 (Safari),fea3a50e706746f0,success,normal
user147,dummy_pw,192.168.1.141,2025-01-03 10:16:12.000000,Safari,Mozilla/5.0 (Safari),9d3a7414c73546cf,success,normal
user27,dummy_pw,192.168.1.191,2025-01-03 10:16:32.000000,Chrome,Mozilla/5.0 (Safari),59c42a13632645ef,success,normal
user13,dummy_pw,192.168.1.78,2025-01-03 10:18:39.000000,Edge,Mozilla/5.0 (Firefox),41a24af196e34eb0,success,normal
user78,dummy_pw,192.168.1.135,2025-01-03 10:18:42.000000,Safari,Mozilla/5.0 (Chrome),84a2823c6ed8477a,success,normal
user98,dummy_pw,192.168.1.193,2025-01-03 10:19:14.000000,Firefox,Mozilla/5.0 (Edge),c54f781296514546,success,normal
user87,dummy_pw,192.168.1.155,2025-01-03 10:26:08.000000,Chrome,Mozilla/5.0 (Edge),3eebf554fb264ed1,success,normal
user35,dummy_pw,192.168.1.189,2025-01-03 10:29:07.000000,Edge,Mozilla/5.0 (Safari),197fb721a7d749c2,success,normal
user115,guessed_pw,10.0.100.53,2025-01-03 10:37:36.039259,Script/Bot,python-requests/2.31,e53fa4ce1271413a,failed,brute_force
user115,guessed_pw,10.0.100.53,2025-01-03 10:37:38.142024,Script/Bot,python-requests/2.31,e53fa4ce1271413a,failed,brute_force
user115,guessed_pw,10.0.100.53,2025-01-03 10:37:40.964718,Script/Bot,python-requests/2.31,e53fa4ce1271413a,failed,brute_force
user115,guessed_pw,10.0.100.53,2025-01-03 10:37:43.727048,Script/Bot,python-requests/2.31,e53fa4ce1271413a,failed,brute_force
user115,guessed_pw,10.0.100.53,2025-01-03 10:37:45.558684,Script/Bot,python-requests/2.31,e53fa4ce1271413a,failed,brute_force
user115,guessed_pw,10.0.100.53,2025-01-03 10:37:47.187871,Script/Bot,python-requests/2.31,e53fa4ce1271413a,failed,brute_force
user115,guessed_pw,10.0.100.53,2025-01-03 10:37:49.774886,Script/Bot,python-requests/2.31,e53fa4ce1271413a,failed,brute_force
user115,guessed_pw,10.0.100.53,2025-01-03 10:37:52.497898,Script/Bot,python-requests/2.31,e53fa4ce1271413a,failed,brute_force
